ODH
7
x
y
z
Fe
S
Cu
MET
189698.6794	8439058.945	3773.708073	56.495	0.21	0.068005	0.11114
189697.6757	8439060.06	3771.109997	58.775	0.18	0.057145	0.08015
189696.672	8439061.175	3768.51192	44.945	2.82	0.13795	0.14897
189695.6683	8439062.29	3765.913844	62.565	2.812	0.1528375	0.1037875
189694.6646	8439063.404	3763.315768	56.13	0.23	0.074415	0.10274
189693.9118	8439064.24	3761.367211	43.12	0.02	0.05941	0.14026
189693.3765	8439064.835	3759.98157	19.33	0.11	0.01193	0.13425
189692.5903	8439065.708	3757.94641	58.005	0.265	0.027125	0.07546
189691.6535	8439066.748	3755.521539	51.89	0.508	0.0528108	0.1011265
189690.7167	8439067.789	3753.096668	58.305	0.53	0.02522	0.069525
189689.7632	8439068.848	3750.628496	56.158	0.744	0.0586822	0.0777289
189688.8264	8439069.888	3748.203625	61.235	0.363	0.0609186	0.0735366
189687.8395	8439070.984	3745.64885	62.385	0.05	0.03934	0.07323
189687.0114	8439071.904	3743.505437	58.92	0.07	0.05189	0.07177
189686.4092	8439072.573	3741.946591	18.62	1.69	0.28483	0.22854
189685.715	8439073.344	3740.149588	60.505	0.175	0.064785	0.077615
189684.7949	8439074.366	3737.768019	54.55	0.255	0.04741	0.09014
189683.7912	8439075.48	3735.169942	58.265	0.345	0.087995	0.06397
189682.7875	8439076.595	3732.571866	61.965	0.23	0.051	0.045985
189681.7838	8439077.71	3729.97379	63.645	0.09	0.04625	0.05075
189680.7801	8439078.825	3727.375714	66.115	0.46	0.02375	0.06133
189679.7764	8439079.939	3724.777637	64.025	0.88	0.03962	0.06478
189678.7727	8439081.054	3722.179561	67.41	0.075	0.02511	0.04661
189677.769	8439082.169	3719.581485	66.075	0.185	0.05121	0.058555
189676.7653	8439083.283	3716.983409	66.525	0.91	0.066055	0.044895
189675.7616	8439084.398	3714.385333	61.01	3.305	0.30252	0.075905
189674.7579	8439085.513	3711.787256	61.975	1.76	0.168255	0.07777
189673.7543	8439086.628	3709.18918	58.335	2.925	0.473205	0.070365
189672.7506	8439087.742	3706.591104	58.785	3.645	0.471095	0.084245
189671.7469	8439088.857	3703.993028	62.06	3.675	0.24547	0.091045
189670.7432	8439089.972	3701.394952	53.77	2.02	0.07009	0.138675
189669.7395	8439091.086	3698.796875	59.005	4.745	0.142855	0.07931
189668.7358	8439092.201	3696.198799	60.04	4.515	0.130295	0.07279
189667.7321	8439093.316	3693.600723	57.06	3.56	0.123885	0.095735
189666.7284	8439094.431	3691.002647	50.52	2.57	0.10292	0.0899325
189665.6661	8439095.61	3688.253016	10.86	2.83	0.03898	0.16309
189664.6123	8439096.781	3685.525036	38.792	5.557	0.1285246	0.1459273
189663.6169	8439097.886	3682.94861	41.365	3.405	0.0318	0.11579
189662.6132	8439099.001	3680.350534	52.935	4.985	0.011835	0.06201
189661.8605	8439099.837	3678.401977	52.96	3.12	0.03654	0.04888
189661.3252	8439100.431	3677.016336	48.37	3.51	0.11391	0.05957
189659.7861	8439102.141	3673.03262	52.06	2.417	0.097239	0.0676158
189658.0297	8439104.091	3668.485986	9.795	8.09	0.08771	0.236605
189657.026	8439105.206	3665.88791	9.16	8.78	0.079155	0.211805
189656.0223	8439106.321	3663.289834	13.035	3.255	0.06348	0.21272
