Composito problema de clasificación
4
x
y
z
lito
189702.6105	8439054.579	3783.883871	2
189701.6905	8439055.601	3781.502301	2
189700.6868	8439056.716	3778.904225	5
189699.6831	8439057.831	3776.306149	5
189698.6794	8439058.945	3773.708073	5
189697.6757	8439060.06	3771.109997	5
189696.672	8439061.175	3768.51192	5
189695.6683	8439062.29	3765.913844	5
189694.6646	8439063.404	3763.315768	5
189693.9118	8439064.24	3761.367211	5
189693.3765	8439064.835	3759.98157	5
189692.5903	8439065.708	3757.94641	5
189691.6535	8439066.748	3755.521539	5
189690.7167	8439067.789	3753.096668	5
189689.7632	8439068.848	3750.628496	5
189688.8264	8439069.888	3748.203625	5
189687.8395	8439070.984	3745.64885	5
189687.0114	8439071.904	3743.505437	5
189686.4092	8439072.573	3741.946591	5
189685.715	8439073.344	3740.149588	5
189684.7949	8439074.366	3737.768019	5
189683.7912	8439075.48	3735.169942	5
189682.7875	8439076.595	3732.571866	5
189681.7838	8439077.71	3729.97379	5
189680.7801	8439078.825	3727.375714	5
189679.7764	8439079.939	3724.777637	5
189678.7727	8439081.054	3722.179561	5
189677.769	8439082.169	3719.581485	5
189676.7653	8439083.283	3716.983409	5
189675.7616	8439084.398	3714.385333	5
189674.7579	8439085.513	3711.787256	5
189673.7543	8439086.628	3709.18918	5
189672.7506	8439087.742	3706.591104	5
189671.7469	8439088.857	3703.993028	5
189670.7432	8439089.972	3701.394952	5
189669.7395	8439091.086	3698.796875	5
189668.7358	8439092.201	3696.198799	5
189667.7321	8439093.316	3693.600723	5
189666.7284	8439094.431	3691.002647	5
189665.6661	8439095.61	3688.253016	3
189664.6123	8439096.781	3685.525036	5
189663.6169	8439097.886	3682.94861	5
189662.6132	8439099.001	3680.350534	5
189661.8605	8439099.837	3678.401977	5
189661.3252	8439100.431	3677.016336	5
189659.7861	8439102.141	3673.03262	5
189658.0297	8439104.091	3668.485986	5
189657.026	8439105.206	3665.88791	5
189656.0223	8439106.321	3663.289834	5
189655.1675	8439107.27	3661.077139	5
189654.5636	8439107.941	3659.513963	5
189777.884	8439121.556	3764.165	7
189777.884	8439121.556	3761.165	7
189777.884	8439121.556	3758.165	7
189777.884	8439121.556	3755.915	7
189777.884	8439121.556	3752.665	3
189777.884	8439121.556	3748.665	5
189777.884	8439121.556	3745.665	5
189777.884	8439121.556	3742.665	5
189777.884	8439121.556	3739.665	5
189777.884	8439121.556	3736.665	5
189777.884	8439121.556	3733.665	5
189777.884	8439121.556	3730.665	5
189777.884	8439121.556	3727.665	5
189777.884	8439121.556	3724.665	5
189777.884	8439121.556	3721.665	5
189777.884	8439121.556	3718.665	5
189777.884	8439121.556	3715.665	5
189777.884	8439121.556	3712.665	5
189777.884	8439121.556	3709.665	5
189777.884	8439121.556	3706.665	5
189777.884	8439121.556	3703.665	5
189777.884	8439121.556	3700.665	5
189777.884	8439121.556	3697.665	5
189777.884	8439121.556	3694.665	5
189777.884	8439121.556	3691.665	5
189777.884	8439121.556	3688.665	5
189777.884	8439121.556	3686.415	2
189777.4497	8439121.71	3764.66834	7
189778.8692	8439120.133	3762.547019	5
189780.2886	8439118.557	3760.425699	5
189781.708	8439116.98	3758.304379	5
189783.1275	8439115.404	3756.183058	5
189784.5469	8439113.828	3754.061738	5
189785.9664	8439112.251	3751.940418	5
189787.3858	8439110.675	3749.819097	5
189788.8052	8439109.098	3747.697777	5
189790.2247	8439107.522	3745.576457	5
189791.6441	8439105.945	3743.455136	5
189793.0636	8439104.369	3741.333816	5
189794.483	8439102.792	3739.212496	5
189795.9024	8439101.216	3737.091175	5
189797.3219	8439099.64	3734.969855	5
189798.7413	8439098.063	3732.848535	5
189800.1608	8439096.487	3730.727214	5
189801.5802	8439094.91	3728.605894	5
189802.9996	8439093.334	3726.484574	5
189804.4191	8439091.757	3724.363253	5
189805.8385	8439090.181	3722.241933	5
189807.258	8439088.604	3720.120613	5
189808.6774	8439087.028	3717.999292	5
189810.0968	8439085.451	3715.877972	5
189811.5163	8439083.875	3713.756652	5
189812.9357	8439082.299	3711.635331	5
189814.3552	8439080.722	3709.514011	5
189815.7746	8439079.146	3707.392691	5
189817.1941	8439077.569	3705.27137	5
189818.6135	8439075.993	3703.15005	5
189820.0329	8439074.416	3701.02873	5
189821.4524	8439072.84	3698.907409	5
189822.8718	8439071.263	3696.786089	5
189824.2913	8439069.687	3694.664768	5
189825.7107	8439068.111	3692.543448	5
189827.1301	8439066.534	3690.422128	5
189828.1947	8439065.352	3688.831138	3
189778.3946	8439121.406	3764.644984	7
189777.2946	8439122.628	3763.000961	7
189776.2181	8439123.824	3761.392293	7
189774.8579	8439125.334	3759.359361	7
189773.4976	8439126.845	3757.326429	7
189772.291	8439128.185	3755.523307	7
189771.0845	8439129.525	3753.720185	5
189769.6651	8439131.102	3751.598864	5
189768.2456	8439132.678	3749.477544	5
189766.8262	8439134.255	3747.356224	5
189765.4067	8439135.831	3745.234903	5
189763.9873	8439137.407	3743.113583	5
189762.5679	8439138.984	3740.992263	5
189761.1484	8439140.56	3738.870942	5
189759.729	8439142.137	3736.749622	5
189758.3095	8439143.713	3734.628302	5
189756.8901	8439145.29	3732.506981	5
189755.4707	8439146.866	3730.385661	5
189754.0512	8439148.443	3728.264341	5
189752.6318	8439150.019	3726.14302	5
189751.2123	8439151.595	3724.0217	5
189750.1478	8439152.778	3722.43071	5
189749.2724	8439153.75	3721.122562	5
189748.0423	8439155.116	3719.284084	5
189746.6228	8439156.693	3717.162764	5
189745.2034	8439158.269	3715.041444	5
189743.7839	8439159.846	3712.920123	5
189742.3645	8439161.422	3710.798803	5
189740.9451	8439162.998	3708.677483	5
189739.5256	8439164.575	3706.556162	5
189738.1062	8439166.151	3704.434842	5
189736.6867	8439167.728	3702.313522	5
189735.2673	8439169.304	3700.192201	5
189733.8479	8439170.881	3698.070881	5
189732.4284	8439172.457	3695.949561	5
189731.2455	8439173.771	3694.181794	5
189730.0627	8439175.085	3692.414027	5
189728.6432	8439176.661	3690.292706	5
189727.626	8439177.791	3688.772427	5
189726.7033	8439178.815	3687.393569	2
189725.4732	8439180.182	3685.555091	3
189724.1483	8439181.653	3683.575192	3
189722.7289	8439183.23	3681.453872	3
189721.6643	8439184.412	3679.862881	3
189720.6471	8439185.542	3678.342602	3
189796.671	8438977.004	3759.583	7
189796.671	8438977.004	3756.583	5
189796.671	8438977.004	3753.583	5
189796.671	8438977.004	3750.583	5
189796.671	8438977.004	3747.583	5
189796.671	8438977.004	3744.583	5
189796.671	8438977.004	3741.583	5
189796.671	8438977.004	3738.583	5
189796.671	8438977.004	3735.583	5
189796.671	8438977.004	3732.583	5
189796.671	8438977.004	3729.583	5
189796.671	8438977.004	3726.583	5
189796.671	8438977.004	3723.583	5
189796.671	8438977.004	3720.333	3
189796.671	8438977.004	3716.833	3
189796.671	8438977.004	3714.383	3
189796.671	8438977.004	3712.383	3
189796.671	8438977.004	3709.583	5
189796.671	8438977.004	3706.583	5
189796.671	8438977.004	3703.583	5
189796.671	8438977.004	3700.583	5
189796.671	8438977.004	3697.583	5
189796.671	8438977.004	3694.583	5
189796.671	8438977.004	3691.583	5
189796.671	8438977.004	3688.583	5
189796.671	8438977.004	3685.583	5
189796.671	8438977.004	3682.583	5
189796.671	8438977.004	3680.333	5
189796.671	8438977.004	3678.533	5
189796.671	8438977.004	3674.783	5
189796.671	8438977.004	3669.433	5
189796.671	8438977.004	3665.283	5
189796.671	8438977.004	3662.783	5
189796.671	8438977.004	3660.283	5
189796.671	8438977.004	3657.283	5
189796.671	8438977.004	3654.998	5
189796.671	8438977.004	3653.463	5
189796.671	8438977.004	3651.648	5
189796.671	8438977.004	3649.083	5
189796.671	8438977.004	3646.083	5
189796.671	8438977.004	3642.783	5
189796.671	8438977.004	3640.483	5
189796.671	8438977.004	3638.908	5
189796.671	8438977.004	3636.208	5
189796.671	8438977.004	3633.083	5
189796.671	8438977.004	3630.083	5
189796.671	8438977.004	3627.083	5
189796.671	8438977.004	3624.083	5
189796.671	8438977.004	3621.083	5
189796.671	8438977.004	3618.083	5
189796.671	8438977.004	3615.083	5
189796.671	8438977.004	3612.083	5
189796.671	8438977.004	3609.283	5
189796.671	8438977.004	3603.608	3
189796.671	8438977.004	3596.858	3
189796.671	8438977.004	3592.283	3
189796.2725	8438977.731	3758.201514	5
189794.884	8438979.273	3754.607508	5
189794.1313	8438980.109	3752.658951	5
189793.1276	8438981.224	3750.060875	5
189792.1239	8438982.339	3747.462799	5
189791.1202	8438983.454	3744.864722	5
189790.1165	8438984.568	3742.266646	5
189789.1128	8438985.683	3739.66857	5
189788.1091	8438986.798	3737.070494	5
189787.1054	8438987.912	3734.472418	5
189786.3359	8438988.767	3732.480559	5
189785.6835	8438989.492	3730.79181	5
189785.0311	8438990.216	3729.10306	5
189784.4456	8438990.866	3727.587516	5
189783.6259	8438991.777	3725.465753	5
189782.7059	8438992.799	3723.084184	5
189781.9531	8438993.635	3721.135626	5
189781.3676	8438994.285	3719.620082	5
189780.4559	8438995.297	3717.260163	6
189779.1344	8438996.765	3713.839362	6
189777.9718	8438998.056	3710.829924	5
189776.9681	8438999.171	3708.231848	5
189775.9644	8439000.286	3705.633772	5
189775.1949	8439001.14	3703.641913	5
189774.3518	8439002.077	3701.459529	3
189773.2745	8439003.273	3698.670927	5
189772.2708	8439004.388	3696.072851	5
189771.2671	8439005.503	3693.474775	5
189770.2634	8439006.617	3690.876699	5
189769.2597	8439007.732	3688.278623	5
189768.256	8439008.847	3685.680546	5
189767.2523	8439009.962	3683.08247	5
189766.2486	8439011.076	3680.484394	5
189765.2449	8439012.191	3677.886318	5
189764.2412	8439013.306	3675.288241	5
189763.2375	8439014.42	3672.690165	5
189762.2338	8439015.535	3670.092089	5
189761.2301	8439016.65	3667.494013	5
189760.2264	8439017.765	3664.895937	5
189759.2227	8439018.879	3662.29786	5
189758.219	8439019.994	3659.699784	5
189757.4662	8439020.83	3657.751227	2
189756.854	8439021.51	3656.166401	3
189861.86	8438936.184	3727.844	7
189861.86	8438936.184	3724.594	7
189861.86	8438936.184	3722.094	5
189861.86	8438936.184	3719.094	5
189861.86	8438936.184	3716.094	5
189861.86	8438936.184	3713.094	5
189861.86	8438936.184	3710.094	5
189861.86	8438936.184	3707.094	5
189861.86	8438936.184	3704.094	5
189861.86	8438936.184	3701.094	5
189861.86	8438936.184	3698.094	5
189861.86	8438936.184	3695.094	5
189861.86	8438936.184	3692.094	5
189861.86	8438936.184	3689.094	5
189861.86	8438936.184	3686.094	5
189861.86	8438936.184	3683.094	5
189861.86	8438936.184	3680.844	5
189861.86	8438936.184	3678.944	5
189861.86	8438936.184	3676.294	5
189861.86	8438936.184	3673.294	5
189861.86	8438936.184	3670.294	3
189861.86	8438936.184	3667.294	3
189861.86	8438936.184	3664.294	5
189861.86	8438936.184	3662.044	5
189861.86	8438936.184	3660.194	5
189861.86	8438936.184	3658.094	3
189861.86	8438936.184	3656.094	3
189862.6062	8438935.807	3729.444604	7
189861.4706	8438937.068	3727.747548	7
189860.3114	8438938.356	3726.015136	7
189859.1522	8438939.643	3724.282724	7
189857.7328	8438941.219	3722.161404	5
189856.3133	8438942.796	3720.040084	5
189854.8939	8438944.372	3717.918763	5
189853.4744	8438945.949	3715.797443	5
189852.055	8438947.525	3713.676123	5
189850.6356	8438949.102	3711.554802	5
189849.2161	8438950.678	3709.433482	5
189848.1515	8438951.86	3707.842492	5
189847.087	8438953.043	3706.251501	5
189845.6675	8438954.619	3704.130181	5
189844.2481	8438956.196	3702.008861	6
189842.8286	8438957.772	3699.88754	5
189841.4092	8438959.349	3697.76622	5
189839.9898	8438960.925	3695.6449	5
189838.6413	8438962.423	3693.629645	5
189837.5057	8438963.684	3691.932589	2
189836.2992	8438965.024	3690.129467	5
189834.8798	8438966.6	3688.008147	5
189833.4603	8438968.177	3685.886826	5
189832.0409	8438969.753	3683.765506	5
189830.8817	8438971.041	3682.033094	5
189829.7225	8438972.328	3680.300683	5
189828.6579	8438973.51	3678.709692	6
189827.6524	8438974.627	3677.20709	6
189826.2922	8438976.138	3675.174158	5
189825.0028	8438977.57	3673.247292	5
189873.7227	8439151.79	3694.665449	5
189871.3449	8439149.649	3691.46579	6
189870.2939	8439148.703	3690.051577	6
189869.2429	8439147.757	3688.637363	6
189868.192	8439146.81	3687.22315	6
189866.9177	8439145.663	3685.508416	6
189865.3806	8439144.279	3683.440128	5
189863.8042	8439142.86	3681.318808	5
189862.2277	8439141.44	3679.197488	5
189860.6513	8439140.021	3677.076167	5
189859.0748	8439138.601	3674.954847	5
189857.4984	8439137.182	3672.833527	5
189855.9219	8439135.762	3670.712206	5
189854.3455	8439134.343	3668.590886	5
189853.1369	8439133.255	3666.96454	5
189852.191	8439132.403	3665.691748	5
189915.001	8439199.328	3671.588	5
189915.001	8439199.328	3668.638	6
189915.001	8439199.328	3666.438	6
189915.001	8439199.328	3663.838	5
189915.001	8439199.328	3660.838	5
189915.001	8439199.328	3658.588	5
189915.001	8439199.328	3657.088	5
189915.001	8439199.328	3654.838	5
189915.001	8439199.328	3651.838	5
189915.001	8439199.328	3648.838	5
189915.001	8439199.328	3645.838	5
189915.001	8439199.328	3642.838	5
189915.001	8439199.328	3639.838	5
189915.001	8439199.328	3637.588	5
189915.001	8439199.328	3635.338	5
189915.001	8439199.328	3632.338	5
189915.001	8439199.328	3629.338	5
189915.001	8439199.328	3626.338	6
189915.001	8439199.328	3623.338	6
189915.001	8439199.328	3621.088	6
189915.001	8439199.328	3619.288	6
189915.001	8439199.328	3616.738	6
189915.001	8439199.328	3613.738	6
189915.001	8439199.328	3610.738	6
189915.001	8439199.328	3607.738	3
189913.3703	8439200.704	3672.33834	6
189911.9508	8439202.281	3670.217019	6
189910.8508	8439203.502	3668.572996	6
189909.7625	8439204.711	3666.946651	5
189908.3549	8439206.274	3664.843008	5
189907.2903	8439207.457	3663.252018	5
189906.5806	8439208.245	3662.191358	5
189905.516	8439209.427	3660.600367	5
189904.4041	8439210.662	3658.938666	5
189903.2923	8439211.897	3657.276965	5
189901.8728	8439213.473	3655.155645	5
189900.4534	8439215.05	3653.034325	5
189899.0339	8439216.626	3650.913004	5
189897.6145	8439218.203	3648.791684	5
189896.1951	8439219.779	3646.670364	5
189895.1068	8439220.988	3645.044018	5
189894.338	8439221.842	3643.89497	5
189817.762	8439014.825	3753.846	5
189817.762	8439014.825	3749.846	5
189817.762	8439014.825	3746.846	5
189817.762	8439014.825	3743.846	5
189817.762	8439014.825	3740.846	5
189817.762	8439014.825	3737.846	5
189817.762	8439014.825	3734.846	5
189817.762	8439014.825	3731.846	5
189817.762	8439014.825	3728.846	5
189817.762	8439014.825	3725.846	5
189817.762	8439014.825	3722.846	5
189817.762	8439014.825	3719.846	5
189817.762	8439014.825	3717.196	5
189817.762	8439014.825	3714.646	5
189817.762	8439014.825	3711.796	6
189817.762	8439014.825	3708.896	6
189817.762	8439014.825	3705.946	5
189817.762	8439014.825	3703.696	5
189817.762	8439014.825	3702.146	5
189817.762	8439014.825	3700.621	5
189817.762	8439014.825	3699.021	6
189817.762	8439014.825	3695.996	3
189817.762	8439014.825	3692.796	5
189817.762	8439014.825	3690.296	6
189817.762	8439014.825	3688.096	5
189817.762	8439014.825	3686.196	6
189817.762	8439014.825	3684.096	5
189817.762	8439014.825	3681.496	6
189817.762	8439014.825	3674.446	3
189817.762	8439014.825	3666.946	6
189817.762	8439014.825	3662.796	6
189817.762	8439014.825	3659.346	5
189817.762	8439014.825	3656.896	5
189817.762	8439014.825	3654.346	5
189817.762	8439014.825	3651.346	5
189817.762	8439014.825	3649.146	5
189817.762	8439014.825	3647.096	6
189564.538	8439050.155	3736.486315	5
189551.3963	8439064.75	3716.846424	3
189549.6457	8439066.694	3714.230129	3
189547.8122	8439068.73	3711.49009	3
189546.4519	8439070.241	3709.457158	3
189545.1508	8439071.686	3707.512615	6
189544.1453	8439072.803	3706.010013	5
189543.0334	8439074.038	3704.348312	5
189541.614	8439075.614	3702.226991	5
189540.1946	8439077.191	3700.105671	5
189538.7751	8439078.767	3697.984351	5
189537.3557	8439080.344	3695.86303	5
189535.9362	8439081.92	3693.74171	5
189534.8716	8439083.102	3692.15072	5
189534.0436	8439084.022	3690.913283	5
189532.8608	8439085.336	3689.145516	5
189531.4413	8439086.912	3687.024196	5
189530.0219	8439088.489	3684.902875	5
189528.6025	8439090.065	3682.781555	5
189527.183	8439091.641	3680.660235	5
189525.7636	8439093.218	3678.538914	5
189524.3441	8439094.794	3676.417594	5
189523.315	8439095.937	3674.879637	5
189522.2859	8439097.08	3673.341679	3
189747.962	8439162.393	3760.998	5
189747.962	8439162.393	3757.098	5
189747.962	8439162.393	3755.598	5
189747.962	8439162.393	3753.348	5
189747.962	8439162.393	3750.348	5
189747.962	8439162.393	3747.348	5
189747.962	8439162.393	3744.348	5
189747.962	8439162.393	3741.348	5
189747.962	8439162.393	3738.348	5
189747.962	8439162.393	3735.348	5
189747.962	8439162.393	3732.348	5
189747.962	8439162.393	3729.348	5
189747.962	8439162.393	3726.348	5
189747.962	8439162.393	3723.348	5
189747.962	8439162.393	3720.348	5
189747.962	8439162.393	3717.348	5
189747.962	8439162.393	3714.348	5
189747.962	8439162.393	3711.348	5
189747.962	8439162.393	3708.348	5
189747.962	8439162.393	3705.348	5
189747.962	8439162.393	3702.348	5
189747.962	8439162.393	3699.348	5
189747.962	8439162.393	3696.348	5
189747.962	8439162.393	3693.348	5
189747.962	8439162.393	3690.348	5
189747.962	8439162.393	3687.348	5
189747.962	8439162.393	3684.348	5
189747.962	8439162.393	3681.348	5
189747.962	8439162.393	3678.348	5
189747.962	8439162.393	3675.348	5
189747.962	8439162.393	3672.348	5
189747.962	8439162.393	3670.198	5
189747.962	8439162.393	3668.098	6
189747.962	8439162.393	3665.898	5
189747.962	8439162.393	3663.648	5
189512.857	8438821.863	3583.585	5
189512.857	8438821.863	3541.235	5
189512.857	8438821.863	3538.235	5
189512.857	8438821.863	3535.235	5
189512.857	8438821.863	3532.235	5
189512.857	8438821.863	3529.235	5
189512.857	8438821.863	3526.235	5
189512.857	8438821.863	3523.235	5
189512.857	8438821.863	3520.235	5
189512.857	8438821.863	3517.235	5
189512.857	8438821.863	3514.235	5
189512.857	8438821.863	3511.235	5
189512.857	8438821.863	3508.235	5
189512.857	8438821.863	3505.235	5
189512.857	8438821.863	3502.235	5
189512.857	8438821.863	3499.835	5
189512.857	8438821.863	3497.335	6
189512.857	8438821.863	3494.235	5
189512.857	8438821.863	3491.235	5
189512.857	8438821.863	3488.235	5
189512.857	8438821.863	3485.235	5
189512.857	8438821.863	3482.235	5
189512.857	8438821.863	3479.235	5
189512.857	8438821.863	3476.235	5
189512.857	8438821.863	3473.235	5
189512.857	8438821.863	3470.235	5
189512.857	8438821.863	3467.235	5
189512.857	8438821.863	3464.235	5
189512.857	8438821.863	3461.235	5
189512.857	8438821.863	3458.235	5
189512.857	8438821.863	3455.235	5
189512.857	8438821.863	3452.235	5
189512.857	8438821.863	3449.235	5
189512.857	8438821.863	3446.235	5
189512.857	8438821.863	3443.235	5
189512.857	8438821.863	3440.235	5
189512.857	8438821.863	3437.235	5
189512.857	8438821.863	3434.235	5
189512.857	8438821.863	3431.235	5
189512.857	8438821.863	3428.235	5
189512.857	8438821.863	3425.235	5
189512.857	8438821.863	3422.235	5
189512.857	8438821.863	3419.235	5
189512.857	8438821.863	3416.235	5
189512.857	8438821.863	3413.235	5
189512.857	8438821.863	3410.235	5
189512.857	8438821.863	3407.235	5
189512.857	8438821.863	3404.235	5
189512.857	8438821.863	3401.335	5
189512.857	8438821.863	3398.585	6
189860.6465	8438933.707	3729.291984	5
189859.2277	8438932.429	3727.382796	6
189857.8352	8438931.175	3725.508963	5
189856.2587	8438929.756	3723.387643	5
189854.6823	8438928.336	3721.266323	5
189853.1058	8438926.917	3719.145002	5
189851.5294	8438925.498	3717.023682	5
189849.9529	8438924.078	3714.902361	5
189848.3765	8438922.659	3712.781041	5
189846.8	8438921.239	3710.659721	5
189845.2236	8438919.82	3708.5384	5
189843.6471	8438918.4	3706.41708	5
189842.0707	8438916.981	3704.29576	5
189840.4942	8438915.561	3702.174439	5
189838.9178	8438914.142	3700.053119	5
189837.3413	8438912.723	3697.931799	5
189835.7649	8438911.303	3695.810478	5
189834.1884	8438909.884	3693.689158	5
189832.612	8438908.464	3691.567838	5
189831.0355	8438907.045	3689.446517	5
189829.4591	8438905.625	3687.325197	5
189828.2768	8438904.561	3685.734207	5
189827.4885	8438903.851	3684.673547	5
189826.3062	8438902.786	3683.082556	5
189824.7298	8438901.367	3680.961236	5
189823.1533	8438899.948	3678.839916	5
189821.971	8438898.883	3677.248925	5
189821.1565	8438898.15	3676.15291	5
189819.9479	8438897.061	3674.526564	4
189619.7357	8438583.846	3508.553495	5
189843.074	8439057.431	3744.618	5
189843.074	8439057.431	3741.868	5
189843.074	8439057.431	3738.868	5
189843.074	8439057.431	3735.868	5
189843.074	8439057.431	3732.868	5
189843.074	8439057.431	3729.868	5
189843.074	8439057.431	3726.868	5
189843.074	8439057.431	3723.868	5
189843.074	8439057.431	3720.868	5
189843.074	8439057.431	3717.868	5
189843.074	8439057.431	3714.868	6
189843.074	8439057.431	3712.618	6
189843.074	8439057.431	3710.043	6
189843.074	8439057.431	3706.393	6
189843.074	8439057.431	3703.493	5
189843.074	8439057.431	3700.918	5
189843.074	8439057.431	3697.918	5
189843.074	8439057.431	3694.918	5
189843.074	8439057.431	3691.918	5
189843.074	8439057.431	3688.943	5
189843.074	8439057.431	3685.968	5
189843.074	8439057.431	3683.718	5
189843.074	8439057.431	3682.218	5
189843.074	8439057.431	3679.968	5
189843.074	8439057.431	3676.968	5
189843.074	8439057.431	3673.968	5
189843.074	8439057.431	3670.968	6
189843.074	8439057.431	3667.968	5
189843.074	8439057.431	3664.968	5
189843.074	8439057.431	3661.968	5
189843.074	8439057.431	3659.463	2
189843.074	8439057.431	3656.958	5
189843.074	8439057.431	3653.958	5
189843.074	8439057.431	3650.958	6
189843.074	8439057.431	3648.708	6
189617.2994	8438586.737	3509.178262	5
189612.5679	8438591.992	3502.107194	5
189611.5033	8438593.174	3500.516204	3
189624.4595	8438587.367	3510.250014	5
189629.5436	8438591.945	3503.408756	5
189631.0543	8438593.305	3501.375824	3
189633.964	8438683.895	3539.935	5
189633.964	8438683.895	3530.41	5
189633.964	8438683.895	3528.885	5
189633.964	8438683.895	3527.26	5
189633.964	8438683.895	3524.96	3
189511.4933	8438822.68	3622.436867	6
189513.6439	8438820.292	3618.606644	6
189515.3643	8438818.381	3615.542467	6
189517.074	8438816.482	3612.49744	6
189518.988	8438814.356	3609.088542	6
189521.0955	8438812.016	3605.334924	6
189522.7729	8438810.153	3602.347351	5
189523.7299	8438809.09	3600.642902	5
189524.6977	8438808.015	3598.919302	5
189525.988	8438806.582	3596.621169	5
189526.9557	8438805.507	3594.897569	5
189527.6117	8438804.779	3593.729351	5
189528.5902	8438803.692	3591.9866	6
189529.8805	8438802.259	3589.688467	5
189239.669	8438726.277	3639.467	6
189239.669	8438726.277	3582.117	5
189239.669	8438726.277	3579.117	5
189239.669	8438726.277	3576.117	5
189239.669	8438726.277	3573.917	5
189239.669	8438726.277	3572.367	6
189239.669	8438726.277	3570.017	5
189239.669	8438726.277	3567.767	5
189239.669	8438726.277	3566.267	5
189239.669	8438726.277	3564.067	5
189239.669	8438726.277	3561.117	5
189239.669	8438726.277	3558.117	5
189239.669	8438726.277	3555.117	5
189239.669	8438726.277	3552.117	5
189239.669	8438726.277	3549.117	5
189239.669	8438726.277	3546.117	5
189239.669	8438726.277	3543.117	5
189239.669	8438726.277	3540.117	5
189239.669	8438726.277	3537.117	5
189239.669	8438726.277	3534.117	5
189239.669	8438726.277	3531.117	5
189239.669	8438726.277	3528.117	5
189239.669	8438726.277	3525.117	5
189239.669	8438726.277	3522.117	5
189239.669	8438726.277	3519.117	5
189239.669	8438726.277	3516.117	5
189239.669	8438726.277	3513.117	5
189239.669	8438726.277	3510.117	5
189239.669	8438726.277	3507.117	5
189239.669	8438726.277	3504.117	5
189239.669	8438726.277	3501.117	5
189239.669	8438726.277	3498.117	5
189239.669	8438726.277	3495.117	5
189239.669	8438726.277	3492.117	5
189239.669	8438726.277	3489.117	5
189239.669	8438726.277	3486.117	5
189239.669	8438726.277	3483.117	5
189239.669	8438726.277	3480.117	5
189239.669	8438726.277	3477.117	5
189239.669	8438726.277	3474.117	5
189239.669	8438726.277	3471.117	5
189239.669	8438726.277	3468.117	5
189239.669	8438726.277	3465.117	5
189239.669	8438726.277	3462.117	5
189239.669	8438726.277	3459.117	5
189239.669	8438726.277	3456.117	5
189239.669	8438726.277	3453.117	5
189239.669	8438726.277	3450.917	5
189239.669	8438726.277	3448.992	6
189239.669	8438726.277	3446.542	6
189239.669	8438726.277	3443.817	5
189239.669	8438726.277	3440.817	5
189239.669	8438726.277	3437.817	5
189239.669	8438726.277	3434.817	5
